Technical;E&ECE;;Technical;E&ECE;;Technical;E&ECE;
Technical;Geological Sciences: Any;120;Technical;Geological Sciences: Any;120;Technical;Geological Sciences: Any;120
Technical;No Specific area of interest: Any;36;Non-Technical;Any;1;Technical;No Specific area of interest: Any;36
Technical;Mechanical Engineering: Fluid Mechanics, CFD;;Technical;Aerospace Engineering: Integrated Modeling and Simulation;;Technical;Aerospace Engineering: Aerodynamics;
Technical;instrumentation;;Technical;instrumentation;;Technical;instrumentation;
Technical;No Specific area of interest: Any;36;Non-Technical;Business Administration;5;Technical;No Specific area of interest: Any;36
Technical;Mathematics: Any;213;Technical;Mathematics: Any;213;Technical;Mathematics: Any;213
Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87
Technical;Biotechnology: Any;46;Technical;Biotechnology: Any;46;Technical;Biotechnology: Any;46
Non-Technical;Banking Finance;4;Non-Technical;Business Administration;5;Non-Technical;Finance;14
Non-Technical;Banking Finance;4;Non-Technical;Business Administration;5;Non-Technical;Finance;14
Technical;Mechanical Engineering: MEMS;241;Technical;Mechanical Engineering: Manufacturing Processes and Systems;240;Technical;Mechanical Engineering: Machine Design and Dynamics;242
Technical;Geological Sciences: Seismology and Geothermics;132;Technical;Geological Sciences: Ore Petrology;128;Technical;No Specific area of interest: Any;36
Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Cloud Computing;106;Technical;Computer Science and Engineering: Digital Image Processing;117
Technical;Geological Sciences: Seismology and Geothermics;132;Technical;Geological Sciences: Seismology and Geothermics;132;Technical;Geological Sciences: Any;120
Technical;physics;;Technical;physics;;Technical;physics;
Technical;Geological Sciences: Any;120;Technical;Computer Science and Engineering: Any;105;Non-Technical;Writing and Editing;34
Non-Technical;Business Administration;5;Non-Technical;Human Relations;19;Non-Technical;Marketing and Advertising;26
Technical;industrtial engineering and management;;Technical;industrtial engineering and management;;Technical;industrtial engineering and management;
Non-Technical;Legal Services;24;Non-Technical;Business Administration;5;Non-Technical;Consulting;7
Technical;Metallurgical Engineering and Material Science: Phase Transformation;;Technical;Metallurgical Engineering and Material Science: Deformation Behaviour/Metal Form;;Technical;Metallurgical Engineering and Material Science: Failure and Fracture Mechanics;
Technical;Chemistry: Synthetic Organic Chemistry;75;Technical;Chemistry: Bio-organic Chemistry;73;Technical;Chemistry: Polymer Chemistry;77
Technical;Geological Sciences: Any;120;Technical;Geological Sciences: Any;120;Technical;Geological Sciences: Any;120
Technical;Mining Engineering;;Technical;Mining Engineering;;Technical;Mining Engineering;
Non-Technical;Any;1;Non-Technical;Banking Finance;4;Non-Technical;Consulting;7
Technical;industrial & system engineering;;Technical;industrial & system engineering;;Technical;industrial & system engineering;
Technical;MATHEMATICS;;Technical;MATHEMATICS;;Technical;MATHEMATICS;
Technical;Ocean Engineering & Naval Architecture: Any;307;Technical;Ocean Engineering & Naval Architecture: Any;307;Technical;Ocean Engineering & Naval Architecture: Any;307
Technical;Electrical Engineering: Control and Computing;135;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239;Technical;Electrical Engineering: Any;133
Technical;CSE;;Technical;CSE;;Technical;CSE;
Technical;Computer Science and Engineering: Machine Learning/Data Mining;113;Technical;Computer Science and Engineering: Digital Image Processing;117;Technical;Computer Science and Engineering: Machine Learning/Data Mining;113
Technical;Chemical Engineering: Petrochemical;55;Technical;Chemical Engineering: Petrochemical;55;Non-Technical;Business Administration;5
Technical;Chemistry: Bio-organic Chemistry;73;Non-Technical;Any;1;Technical;Chemistry: Any;68
Technical;Chemical Engineering: Any;48;Technical;No Specific area of interest: Any;36;Technical;Chemistry: Synthetic Organic Chemistry;75
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140
Non-Technical;Finance;14;Non-Technical;Finance;14;Non-Technical;Finance;14
Technical;Chemical Engineering: Any;48;Technical;Chemical Engineering: Optimization and Control;51;Technical;No Specific area of interest: Any;36
Technical;Computer Science and Engineering: Machine Learning/Data Mining;113;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Computer Science and Engineering: Embedded Systems;111
Non-Technical;Finance;14;Non-Technical;Enterpreneurship;10;Non-Technical;Consulting;7
Technical;Chemical Engineering: Any;48;Technical;No Specific area of interest: Any;36;Non-Technical;Any;1
Technical;No Specific area of interest: Any;36;Technical;Industrial Engineering Operations Research: Financial Engineering;209;Non-Technical;Business Administration;5
Non-Technical;Banking Finance;4;Non-Technical;Banking Finance;4;Non-Technical;Any;1
Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36
Technical;mechanical;;Technical;mechanical;;Technical;mechanical;
Technical;Computer Science and Engineering: Machine Learning/Data Mining;113;Technical;Electrical Engineering: Communication and Signal Processing;134;Technical;Electronics & Electrical Communication Engineering: Any;140
Technical;Biotechnology: Any;46;Technical;Biotechnology: Any;46;Technical;No Specific area of interest: Any;36
Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Machine Learning/Data Mining;113;Technical;Computer Science and Engineering: Any;105
Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234
Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239;Technical;Mechanical Engineering: Machine Design and Dynamics;242;Technical;Aerospace Engineering: Any;37
Technical;No Specific area of interest: Any;36;Technical;Computer Science and Engineering: Any;105;Non-Technical;Any;1
Technical;Metallurgical Engineering and Material Science: Polymers/Composites;250;Technical;Metallurgical Engineering and Material Science: Nano Materials;253;Technical;Metallurgical Engineering and Material Science: Thin Films/Semiconductors;252
Technical;Chemical Engineering;;Technical;Chemical Engineering;;Technical;Chemical Engineering;
Technical;Computer Science and Engineering: Embedded Systems;111;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electrical Engineering: Any;133
Technical;Architecture;;Technical;Architecture;;Technical;Architecture;
Technical;Civil Engineering: Structural Engineering and Safety;90;Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87
Non-Technical;Consulting;7;Non-Technical;Consulting;7;Non-Technical;Consulting;7
Technical;Mathematics: Any;213;Technical;Computer Science and Engineering: Any;105;Technical;Mathematics: Theoretical Computer Science;224
Technical;Mathematics: Any;213;Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Digital Image Processing;117
Technical;Metallurgical and Materials Engg.;;Technical;Metallurgical and Materials Engg.;;Technical;Metallurgical and Materials Engg.;
Technical;Aerospace Engineering: Any;37;Technical;Aerospace Engineering: Any;37;Technical;Aerospace Engineering: Aerodynamics;38
Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36;Non-Technical;No Specific area of interest: Any;36
Technical;Agricultural and Food Engineering Department;;Technical;Agricultural and Food Engineering Department;;Technical;Agricultural and Food Engineering Department;
Technical;Chemical Engineering: Petrochemical;55;Technical;Chemical Engineering: Any;48;Non-Technical;Enterpreneurship;10
Technical;Industrial Engineering Operations Research: Financial Engineering;209;Technical;Industrial Engineering and Management: Any;183;Non-Technical;Any;1
Non-Technical;Any;1;Technical;Industrial Engineering Operations Research: Financial Engineering;209;Technical;No Specific area of interest: Any;36
Technical;Mining Engineering;;Technical;Mining Engineering;;Technical;Mining Engineering;
Technical;Civil Engineering: Structural Engineering and Safety;90;Technical;Civil Engineering: Structural Engineering and Safety;90;Technical;Civil Engineering: Structural Engineering and Safety;90
Non-Technical;Finance;14;Technical;Agricultural & Food Engineering: Any;44;Technical;Industrial Engineering Operations Research: Financial Engineering;209
Non-Technical;Any;1;Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36
Technical;Metallurgical Engineering and Material Science: Any;247;Technical;Metallurgical Engineering and Material Science: Any;247;Non-Technical;Government Administrations;15
Technical;Aerospace Engineering: Controls;40;Technical;Aerospace Engineering: Controls;40;Technical;Mechanical Engineering: Any;234
Non-Technical;Consulting;;Technical;Industrial Engineering Operations Research: Supply Chain Analysis and Inventory ;;Technical;Industrial Engineering Operations Research: Supply Chain Analysis and Inventory ;
Technical;chemical engineering;;Technical;chemical engineering;;Technical;chemical engineering;
Non-Technical;Consulting;7;Technical;Biotechnology: Any;46;Non-Technical;Consulting;7
Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Environmental Geotechnology;95
Technical;No Specific area of interest: Any;36;Non-Technical;Banking Finance;4;Non-Technical;Consulting;7
Technical;Physics;;Technical;Physics;;Technical;Physics;
Technical;Computer Science and Engineering: Embedded Systems;111;Technical;Computer Science and Engineering: Electronics/Microprocessors;110;Technical;Computer Science and Engineering: Distributed Systems;109
Non-Technical;Any;1;Non-Technical;Any;1;Non-Technical;Any;1
Non-Technical;Any;1;Non-Technical;Any;1;Non-Technical;Any;1
Technical;Metallurgical and Materials Engineering;;Technical;Metallurgical and Materials Engineering;;Technical;Metallurgical and Materials Engineering;
Technical;Chemical Engineering: Environmental Engineering;62;Technical;Civil Engineering: Environmental Geotechnology;95;Technical;Civil Engineering: Environmental Geotechnology;95
Technical;Geology & Geophysics;;Technical;Geology & Geophysics;;Technical;Geology & Geophysics;
Technical;Biotechnology: Any;46;Technical;Chemical Engineering: Environmental Engineering;62;Technical;No Specific area of interest: Any;36
Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36;Technical;Mechanical Engineering: Any;234
Technical;Mechanical;;Technical;Mechanical;;Technical;Mechanical;
Technical;Architecture & Regional Planning: Any;45;Technical;Architecture & Regional Planning: Any;45;Technical;Architecture & Regional Planning: Any;45
Technical;ARP;;Technical;ARP;;Technical;ARP;
Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105
Non-Technical;Consulting;7;Non-Technical;Finance;14;Technical;Physics: Any;265
Technical;Electrical Engineering: Power Electronics & Power Systems;136;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electrical Engineering: Electronic Systems;138
Technical;Metallurgical And Materials Engineering;;Technical;Metallurgical And Materials Engineering;;Technical;Metallurgical And Materials Engineering;
Technical;Civil;;Technical;Civil;;Technical;Civil;
Non-Technical;Finance;14;Non-Technical;Consulting;7;Non-Technical;Any;1
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Computer Science and Engineering: Any;105
Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36
Technical;HSS;;Technical;HSS;;Technical;HSS;
Technical;Computer Science and Engineering: Machine Learning/Data Mining;113;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239;Non-Technical;Film and Media;13
Technical;Ocean Engineering & Naval Architecture: Any;307;Technical;Ocean Engineering & Naval Architecture: Any;307;Technical;Ocean Engineering & Naval Architecture: Any;307
Non-Technical;Research;;Non-Technical;Business Administration;;Non-Technical;Any;
Technical;Computer Science and Engineering: Software Engineering;116;Technical;No Specific area of interest: Any;36;Technical;Computer Science and Engineering: Any;105
Technical;No Specific area of interest: Any;36;Technical;Mechanical Engineering: Any;234;Non-Technical;Any;1
Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36
Non-Technical;Consulting;7;Non-Technical;Any;1;Technical;No Specific area of interest: Any;36
Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234
Non-Technical;Consulting;7;Non-Technical;Consulting;7;Non-Technical;Consulting;7
Technical;Geological Sciences: Any;120;Technical;Geological Sciences: Any;120;Technical;Geological Sciences: Any;120
Non-Technical;Banking Finance;4;Non-Technical;Banking Finance;4;Non-Technical;Banking Finance;4
Technical;ELEctrical Engineering;;Technical;ELEctrical Engineering;;Technical;ELEctrical Engineering;
Technical;Architecture & Regional Planning: Any;45;Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36
Non-Technical;Consulting;7;Non-Technical;Banking Finance;4;Non-Technical;Consulting;7
Technical;Geology & Geophysics;;Technical;Geology & Geophysics;;Technical;Geology & Geophysics;
Technical;Mechanical Engineering: Thermodynamics and Heat Transfer;235;Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234
Technical;Geological Sciences: Geostatistics and Ore Deposit Modeling;129;Technical;Geological Sciences: Geostatistics and Ore Deposit Modeling;129;Technical;Geological Sciences: Geostatistics and Ore Deposit Modeling;129
Non-Technical;Finance;14;Non-Technical;Finance;14;Non-Technical;Banking Finance;4
Technical;Ocean Engineering & Naval Architecture: Any;307;Technical;Mechanical Engineering: Manufacturing Processes and Systems;240;Non-Technical;Business Administration;5
Technical;Geology & Geophysics;;Technical;Geology & Geophysics;;Technical;Geology & Geophysics;
Technical;Geological Sciences: Seismology and Geothermics;132;Technical;Geological Sciences: Seismology and Geothermics;132;Technical;Geological Sciences: Seismology and Geothermics;132
Technical;Geology and Geophysics;;Technical;Geology and Geophysics;;Technical;Geology and Geophysics;
Technical;Agricultural & Food Engineering: Any;44;Technical;Agricultural & Food Engineering: Any;44;Non-Technical;Business Administration;5
Technical;Geological Sciences: Seismology and Geothermics;132;Technical;Energy Science and Engineering: Geostatics abd Geomodelling;159;Technical;Geological Sciences: Any;120
Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234
Technical;Electrical Engineering: Power Electronics & Power Systems;136;Technical;Electrical Engineering: Any;133;Non-Technical;Consulting;7
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Computer Science and Engineering: Digital Image Processing;117;Technical;Computer Science and Engineering: Networks;115
Technical;No Specific area of interest: Any;36;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;No Specific area of interest: Any;36
Technical;Electrical Engineering: Power Electronics & Power Systems;136;Technical;Electrical Engineering: Communication and Signal Processing;134;Technical;Electrical Engineering: Communication and Signal Processing;134
Technical;Medical Science and Technology: Medical Devices;233;Technical;Medical Science and Technology: Any;225;Technical;Medical Science and Technology: Any;225
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Non-Technical;Any;1
Technical;Computer Science and Engineering: Cloud Computing;106;Technical;Computer Science and Engineering: Cloud Computing;106;Technical;Computer Science and Engineering: Cloud Computing;106
Non-Technical;Consulting;7;Non-Technical;Consulting;7;Technical;Industrial Engineering Operations Research: Financial Engineering;209
Technical;Metallurgical Engineering and Material Science: Any;247;Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Non-Technical;Any;1
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140
Technical;Physics: Any;265;Technical;Electronics & Electrical Communication Engineering: Any;140;Non-Technical;Any;1
Technical;Biotechnology: Any;46;Technical;Chemical Engineering: Bioprocess Engineering and Food Engineering;63;Technical;Computer Science and Engineering: Machine Learning/Data Mining;113
Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239;Technical;Mechanical Engineering: Systems & Control;246;Technical;Mechanical Engineering: Manufacturing Processes and Systems;240
Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87
Technical;Mechanical Engineering: Solid Mechanics & Stress Analysis;243;Technical;Mechanical Engineering: Manufacturing Processes and Systems;240;Technical;Mechanical Engineering: Manufacturing Processes and Systems;240
Technical;Chemical Enginering;;Technical;Chemical Enginering;;Technical;Chemical Enginering;
Technical;Chemical Engineering: Distillation, Adsorption, Piping Engineering;65;Technical;Chemical Engineering: Separation Process;54;Technical;Chemical Engineering: Membrane Processes;61
Non-Technical;Business Administration;5;Technical;Computer Science and Engineering: Software Engineering;116;Non-Technical;Enterpreneurship;10
Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105;Non-Technical;Banking Finance;4
Non-Technical;Any;1;Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36
Non-Technical;Business Administration;5;Non-Technical;Business Administration;5;Non-Technical;Consulting;7
Technical;Biotechnology;;Technical;Biotechnology;;Technical;Biotechnology;
Non-Technical;Finance;14;Non-Technical;Finance;14;Non-Technical;Finance;14
Non-Technical;Banking Finance;4;Non-Technical;Any;1;Non-Technical;Banking Finance;4
Technical;Chemical Engineering: Any;48;Non-Technical;Consulting;7;Technical;Chemical Engineering: Any;48
Technical;Industrial Engineering Operations Research: Supply Chain Analysis and Inventory Planning;208;Non-Technical;Banking Finance;4;Non-Technical;Consulting;7
Technical;Mechanical Engineering: Machine Design and Dynamics;242;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239
Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Natural Language Processing;114;Technical;Computer Science and Engineering: Any;105
Non-Technical;Business Administration;5;Non-Technical;Consulting;7;Non-Technical;Consulting;7
Non-Technical;Any;1;Non-Technical;Any;1;Non-Technical;Any;1
Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87
Technical;mechanical;;Technical;mechanical;;Technical;mechanical;
Technical;Agricultural & Food Engineering: Any;44;Non-Technical;Business Administration;5;Non-Technical;Education Management;9
Technical;No Specific area of interest: Any;36;Non-Technical;Business Administration;5;Non-Technical;Education Management;9
Technical;Aerospace engineering;;Technical;Aerospace engineering;;Technical;Aerospace engineering;
Non-Technical;Finance;14;Non-Technical;Finance;14;Non-Technical;Finance;14
Non-Technical;Human Relations;19;Technical;Energy Science and Engineering: Geomagnetism and general Geophysics;161;Non-Technical;Business Administration;5
Technical;Computer Science and Engineering: Software Engineering;116;Technical;Computer Science and Engineering: Networks;115;Technical;Computer Science and Engineering: Networks;115
Technical;Ocean Engineering and Naval Architecture;;Technical;Ocean Engineering and Naval Architecture;;Technical;Ocean Engineering and Naval Architecture;
Non-Technical;Government Administrations;15;Technical;Electrical Engineering: Any;133;Non-Technical;Business Administration;5
Technical;Civil Engineering: Structural Engineering and Safety;90;Technical;Aerospace Engineering: Structures;41;Technical;Civil Engineering: Structural Engineering and Safety;90
Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36
Technical;Metallurgical and Materials Engineering;;Technical;Metallurgical and Materials Engineering;;Technical;Metallurgical and Materials Engineering;
Technical;Architecture & Regional Planning: Any;45;Technical;Architecture & Regional Planning: Any;45;Technical;Architecture & Regional Planning: Any;45
Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Structural Engineering and Safety;90;Technical;Civil Engineering: Surface and Ground Water Management Systems;100
Technical;Civil Engineering: Structural Engineering and Safety;90;Technical;Civil Engineering: Structural Engineering and Safety;90;Technical;Civil Engineering: Structural Engineering and Safety;90
Technical;Chemical;;Technical;Chemical;;Technical;Chemical;
Technical;Chemical;;Technical;Chemical;;Technical;Chemical;
Technical;Computer Science and Engineering: Any;105;Technical;Physics: Any;265;Non-Technical;Enterpreneurship;10
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140
Technical;Mathematics: Any;213;Technical;Electrical Engineering: Any;133;Technical;Mechanical Engineering: Any;234
Technical;Computer Science and Engineering: Machine Learning/Data Mining;113;Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105
Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234
Technical;Mechanical Engineering: Manufacturing Processes and Systems;240;Technical;Mechanical Engineering: Manufacturing Processes and Systems;240;Technical;Mechanical Engineering: Manufacturing Processes and Systems;240
Technical;Computer Science and Engineering: Any;105;Non-Technical;Any;1;Non-Technical;Any;1
Technical;Computer Science and Engineering: Cloud Computing;106;Technical;Computer Science and Engineering: Any;105;Technical;Reliability Engineering Centre: Software Reliability;304
Technical;Aerospace Engineering: Any;37;Technical;Aerospace Engineering: Any;37;Technical;Aerospace Engineering: Any;37
Technical;No Specific area of interest: Any;36;Non-Technical;Any;1;Technical;No Specific area of interest: Any;36
Technical;Electronics and Electrical Communication;;Technical;Electronics and Electrical Communication;;Technical;Electronics and Electrical Communication;
Technical;Electrical Engineering: Any;133;Technical;Electronics & Electrical Communication Engineering: Any;140;Non-Technical;Enterpreneurship;10
Technical;Medical Science and Technology: Any;225;Technical;Medical Science and Technology: Any;225;Technical;Medical Science and Technology: Any;225
Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105
Technical;Physics: Theoretical Nuclear Physics;277;Technical;Physics: Any;265;Technical;Chemistry: Theoretical Chemistry;82
Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105
Non-Technical;Consulting;7;Non-Technical;Government Administrations;15;Non-Technical;Consulting;7
Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234
Technical;Computer Science and Engineering: Database;108;Technical;Computer Science and Engineering: Networks;115;Technical;Computer Science and Engineering: Any;105
Technical;Physics: Astronomy;266;Technical;Physics: Any;265;Technical;Physics: Any;265
Technical;Computer Science and Engineering: Software Engineering;116;Technical;Aerospace Engineering: Systems Design and Engineering;42;Technical;Computer Science and Engineering: Any;105
Technical;Civil Engineering;;Technical;Civil Engineering;;Technical;Civil Engineering;
Non-Technical;Graphic Design;17;Non-Technical;Any;1;Technical;Civil Engineering: Structural Engineering and Safety;90
Technical;Aerospace Engineering: Any;37;Non-Technical;Enterpreneurship;10;Technical;Aerospace Engineering: Integrated Modeling and Simulation;43
Technical;Mechanical Engineering: Any;234;Non-Technical;Government Administrations;15;Technical;Mechanical Engineering: Any;234
Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239;Technical;Mechanical Engineering: Manufacturing Processes and Systems;240;Technical;Electrical Engineering: Micro Electronics;137
Technical;Aerospace Engineering: Any;37;Technical;Aerospace Engineering: Any;37;Technical;Aerospace Engineering: Any;37
Technical;Biotechnology: Any;46;Technical;Biotechnology: Any;46;Technical;Chemical Engineering: Bioprocess Engineering and Food Engineering;63
Technical;Chemistry: Coordination Chemistry;;Non-Technical;Enterpreneurship;;Non-Technical;Chess;
Technical;Computer Science and Engineering: Any;105;Technical;No Specific area of interest: Any;36;Technical;Computer Science and Engineering: Any;105
Technical;Electrical Engineering: Micro Electronics;137;Technical;Electrical Engineering: Electronic Systems;138;Technical;Computer Science and Engineering: Any;105
Technical;Electrical Engineering;;Technical;Electrical Engineering;;Technical;Electrical Engineering;
Technical;Physics: Any;265;Technical;Physics: Any;265;Technical;Physics: Semiconductor Nanomaterials;267
Technical;Physics: Any;265;Technical;Physics: Astronomy;266;Technical;Physics: Experimental Nuclear Physics;275
Technical;Agricultural & Food Engineering: Any;44;Technical;Agricultural & Food Engineering: Any;44;Technical;Agricultural & Food Engineering: Any;44
Technical;Computer Science and Engineering: Machine Learning/Data Mining;113;Technical;Computer Science and Engineering: Database;108;Technical;Computer Science and Engineering: Software Engineering;116
Technical;Aerospace Engineering: Aerodynamics;38;Technical;Aerospace Engineering: Structures;41;Technical;Aerospace Engineering: Any;37
Technical;Computer Science and Engineering: Embedded Systems;111;Technical;Computer Science and Engineering: Networks;115;Technical;Computer Science and Engineering: Networks;115
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140
Technical;Physics: Experimental Nuclear Physics;275;Technical;Physics: Astronomy;266;Technical;Physics: Any;265
Technical;Civil Engineering: Any;87;Technical;Civil Engineering: Any;87;Technical;Computer Science and Engineering: Any;105
Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105;Technical;Computer Science and Engineering: Any;105
Technical;Chemistry: Synthetic Organic Chemistry;75;Technical;Chemistry: Bio-organic Chemistry;73;Technical;Medical Science and Technology: Controlled Drug Delivery Systems;228
Technical;Computer Science and Engineering: Any;105;Technical;No Specific area of interest: Any;36;Non-Technical;Any;1
Technical;No Specific area of interest: Any;36;Non-Technical;Any;1;Non-Technical;Enterpreneurship;10
Technical;Metallurgical Engineering and Material Science: Any;247;Technical;Metallurgical Engineering and Material Science: Any;247;Non-Technical;Any;1
Non-Technical;Any;1;Technical;No Specific area of interest: Any;36;Non-Technical;Any;1
Non-Technical;Any;1;Non-Technical;Any;1;Non-Technical;Any;1
Technical;Aerospace Engineering: Any;37;Technical;Aerospace Engineering: Any;37;Technical;Aerospace Engineering: Any;37
Technical;Mechanical Engineering: Any;234;Non-Technical;Government Administrations;15;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239
Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Thermodynamics and Heat Transfer;235;Non-Technical;Enterpreneurship;10
Technical;Chemical Engineering: Fluid Mechanics;53;Non-Technical;Music;27;Non-Technical;Arts and Crafts;3
Non-Technical;International Business;21;Non-Technical;Any;1;Technical;Chemical Engineering: Any;48
Technical;Chemical Engg;;Technical;Chemical Engg;;Technical;Chemical Engg;
Technical;Physics: Magnetism and Magnetic Materials;268;Technical;Physics: Theoretical Condensed Matter Physics;279;Technical;Physics: Any;265
Technical;Computer Science and Engineering: Software Engineering;116;Technical;Mechanical Engineering: CAD-CAM Robotics,Artificial Intelligence;239;Technical;Computer Science and Engineering: Electronics/Microprocessors;110
Technical;Mechanical Engineering: Any;234;Technical;Mechanical Engineering: Any;234;Non-Technical;Banking Finance;4
Technical;Oceans, Rivers, Atmosphere and Land Sciences: Any;308;Technical;Civil Engineering: Remote Sensing, GIS and GPS studies;97;Technical;Civil Engineering: Remote Sensing;92
Technical;Electrical Engineering: Micro Electronics;137;Technical;Electrical Engineering: Electronic Systems;138;Non-Technical;Any;1
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140
Technical;Electrical Engineering: Communication and Signal Processing;134;Technical;Electrical Engineering: Power Electronics & Power Systems;136;Technical;Computer Science and Engineering: Embedded Systems;111
Technical;No Specific area of interest: Any;36;Technical;No Specific area of interest: Any;36;Non-Technical;Enterpreneurship;10
Technical;Mechanical Engineering: Fluid Mechanics, CFD;;Technical;Mechanical Engineering: Fluid Mechanics, CFD;;Technical;Mechanical Engineering: Fluid Mechanics, CFD;
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Computer Science and Engineering: Compilers;107;Non-Technical;Marketing and Advertising;26
Technical;Aerospace Engineering: Aerodynamics;38;Technical;Aerospace Engineering: Structures;41;Technical;Aerospace Engineering: Structures;41
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Computer Science and Engineering: Networks;115;Technical;No Specific area of interest: Any;36
Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140;Technical;Electronics & Electrical Communication Engineering: Any;140
Technical;Computer Science and Engineering: Software Engineering;116;Non-Technical;Finance;14;Non-Technical;Consulting;7
Technical;Humanities and Social Sciences: Industry Finance;;Technical;Industrial Engineering and Management: New Media Design,Internet,Multimedia Inte;;Technical;Geological Sciences: Marine Geology;
Non-Technical;Finance;14;Technical;Metallurgical Engineering and Material Science: Electronic Materials;248;Non-Technical;Banking Finance;4
